sqlite 3.50.1-1
sratom 0.6.18-1
srt 1.5.4-1
startup-notification 0.12-8
sudo 1.9.16.p2-2
sushi 46.0-2
svt-av1 3.0.2-1
svt-hevc 1.5.1-3
syndication 6.15.0-1
syntax-highlighting 6.15.0-1
systemd 257.6-1
systemd-libs 257.6-1
systemd-sysvcompat 257.6-1
taglib 2.1-1
talloc 2.4.3-1
tar 1.35-2
tcl 8.6.16-1
tdb 1.4.13-1
tecla 48.0.2-1
tevent 1:0.16.2-1
texinfo 7.2-1
thunar 4.20.3-1
tinysparql 3.9.2-2
tlp 1.8.0-1
tmux 3.5_a-1
tomlplusplus 3.4.0-1
totem 43.2-1
totem-pl-parser 3.26.6+r30+g51b8439-2
tpm2-tss 4.1.3-1
tree-sitter 0.25.6-1
tree-sitter-c 0.24.1-1
tree-sitter-lua 0.4.0-1
tree-sitter-markdown 0.5.0-1
tree-sitter-query 0.6.2-1
tree-sitter-vim 0.6.0-1
tree-sitter-vimdoc 4.0.0-1
tslib 1.23-1
ttf-fira-code 6.2-2
ttf-fira-sans 1:4.301-2
ttf-firacode-nerd 3.4.0-1
ttf-font-awesome 6.7.2-1
ttf-jetbrains-mono-nerd 3.4.0-1
ttf-liberation 2.1.5-2
twolame 0.4.0-4
tzdata 2025b-1
uchardet 0.0.8-3
udisks2 2.10.1-5
ulauncher 5.15.7-1
unibilium 2.1.2-1
unzip 6.0-22
upower 1.90.9-1
usbmuxd 1.1.1-4
usbutils 018-1
util-linux 2.41-4
util-linux-libs 2.41-4
uwsm 0.21.8-1
v4l-utils 1.30.1-1
vapoursynth R70-2
vid.stab 1.1.1-2
vim 9.1.1431-1
vim-runtime 9.1.1431-1
vlc 3.0.21-24
vmaf 3.0.0-1
volume_key 0.3.12-11
vte-common 0.80.2-1
vte4 0.80.2-1
vulkan-icd-loader 1.4.313.0-1
vulkan-intel 1:25.1.3-3
vulkan-tools 1.4.313.0-1
wavpack 5.8.1-1
waybar 0.12.0-1
wayland 1.23.1-2
wayland-protocols 1.45-1
webkit2gtk 2.48.3-1
webkit2gtk-4.1 2.48.3-1
webkitgtk-6.0 2.48.3-1
webrtc-audio-processing-1 1.3-5
wget 1.25.0-2
which 2.23-1
wildmidi 0.4.6-1
wireless_tools 30.pre9-4
wireplumber 0.5.10-1
wlogout 1.2.2-0
wlogout-debug 1.2.2-0
wmctrl 1.07-6
woff2 1.0.2-6
wofi 1.4.1-1
wpa_supplicant 2:2.11-3
wsdd 0.9-1
x264 3:0.164.r3108.31e19f9-2
x265 4.1-1
xbitmaps 1.1.3-2
xcb-imdkit 1.0.9-1
xcb-proto 1.17.0-3
xcb-util 0.4.1-2
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-2
xcb-util-image 0.4.1-3
xcb-util-keysyms 0.4.1-5
xcb-util-renderutil 0.3.10-2
xcb-util-wm 0.4.2-2
xdg-dbus-proxy 0.1.6-1
xdg-desktop-portal 1.20.3-1
xdg-desktop-portal-gnome 48.0-2
xdg-desktop-portal-gtk 1.15.3-1
xdg-desktop-portal-hyprland 1.3.9-9
xdg-user-dirs 0.18-2
xdg-user-dirs-gtk 0.14-1
xdg-utils 1.2.1-1
xdotool 3.20211022.1-2
xf86-input-libinput 1.5.0-1
xfconf 4.20.0-2
xkeyboard-config 2.45-1
xorg-fonts-encodings 1.1.0-1
xorg-server 21.1.18-1
xorg-server-common 21.1.18-1
xorg-setxkbmap 1.3.4-2
xorg-xauth 1.1.4-1
xorg-xinit 1.4.4-1
xorg-xkbcomp 1.4.7-1
xorg-xmodmap 1.0.11-2
xorg-xprop 1.2.8-1
xorg-xrandr 1.5.3-1
xorg-xrdb 1.2.2-2
xorg-xset 1.2.5-2
xorg-xwayland 24.1.8-1
xorgproto 2024.1-2
xterm 400-1
xvidcore 1.3.7-3
xxhash 0.8.3-1
xz 5.8.1-1
yay 12.5.0-1
yay-debug 12.5.0-1
yelp 42.3-1
yelp-xsl 42.4-1
yyjson 0.11.1-1
zbar 0.23.93-4
zen-browser-bin 1.13.2b-3
zeromq 4.3.5-2
zimg 3.0.5-1
zita-convolver 4.0.3-4
zix 0.6.2-1
zlib 1:1.3.1-2
zlib-ng 2.2.4-1
zram-generator 1.2.1-1
zstd 1.5.7-2
zvbi 0.2.44-1
zxing-cpp 2.3.0-5
